Age,Education,Marital_Status,Income,Child,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,total_spent,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumDealsPurchases,NumWebVisitsMonth,total_purchased,Accepted_campaign,Complain
53,higher_education,relationship,37971.0,only_kid,2013-11-25,97,5,4,10,2,2,7,30,1,0,3,1,8,4,no campaign,0
58,higher_education,single,41335.0,only_kid,2013-12-26,24,112,19,21,16,14,5,187,4,1,4,3,7,9,no campaign,0
68,higher_education,relationship,67267.0,only_teen,2014-05-13,0,134,11,59,15,2,30,251,3,2,5,1,2,10,no campaign,0
51,higher_education,single,57338.0,only_teen,2014-04-29,96,143,6,52,11,8,17,237,4,1,5,2,5,10,no campaign,0
66,higher_education,relationship,50523.0,kid_and_teen,2013-12-25,89,51,4,24,4,7,1,91,2,0,4,2,6,6,no campaign,0
61,higher_education,single,35791.0,kid_and_teen,2013-05-06,94,27,0,5,0,0,3,35,1,0,3,2,8,4,no campaign,0
66,higher_education,single,50611.0,only_teen,2012-10-04,98,459,0,24,6,0,4,493,4,5,7,6,6,16,4th_campaign,0
57,higher_education,relationship,56242.0,only_teen,2013-03-03,72,689,8,167,11,8,88,971,8,4,11,5,6,23,no campaign,0
66,higher_education,single,48904.0,only_teen,2012-12-02,1,283,10,38,0,13,27,371,7,2,4,4,8,13,no campaign,0
51,higher_education,single,56243.0,kid_and_teen,2013-12-30,26,347,0,35,4,3,7,396,4,2,8,6,5,14,no campaign,0
41,higher_education,relationship,21355.0,only_kid,2013-08-20,5,5,13,14,0,5,31,68,2,1,2,2,6,5,3rd_campaign,0
55,higher_education,relationship,57420.0,only_teen,2013-06-25,22,280,0,18,0,0,24,322,5,1,6,3,7,12,4th_campaign,0
56,higher_education,relationship,52247.25135379061,only_teen,2013-04-01,39,187,5,65,26,20,14,317,4,2,6,2,5,12,no campaign,0
71,higher_education,single,46390.0,only_teen,2014-05-05,56,95,14,64,2,9,38,222,4,2,3,1,7,9,no campaign,0
70,higher_education,relationship,54342.0,kid_and_teen,2013-07-03,74,84,10,34,11,10,28,177,3,1,4,4,6,8,no campaign,0
68,higher_education,relationship,52247.25135379061,kid_and_teen,2012-09-03,87,19,4,12,2,2,6,45,1,0,3,1,5,4,no campaign,0
62,higher_education,single,52247.25135379061,kid_and_teen,2014-01-12,49,5,1,9,2,0,4,21,1,0,2,1,7,3,no campaign,0
53,higher_education,relationship,20895.0,only_kid,2012-10-06,24,18,3,17,3,0,4,45,2,0,3,1,9,5,no campaign,0
78,higher_education,relationship,92344.0,no_child,2014-01-15,9,992,24,694,51,19,119,1899,5,10,5,0,1,20,3rd_campaign,0
54,higher_education,relationship,52247.25135379061,only_kid,2014-03-02,17,25,1,13,0,0,3,42,1,0,3,1,7,4,no campaign,0
50,higher_education,relationship,26907.0,kid_and_teen,2013-08-20,10,9,1,7,0,3,2,22,1,0,3,2,7,4,no campaign,0
46,higher_education,relationship,44964.0,kid_and_teen,2012-12-16,35,19,1,17,2,0,2,41,1,0,3,1,8,4,no campaign,0
47,higher_education,relationship,75507.0,no_child,2014-05-02,56,709,93,374,104,80,80,1440,8,6,6,1,3,20,no campaign,0
54,higher_education,relationship,53761.0,kid_and_teen,2013-10-11,7,158,0,76,13,7,71,325,4,4,3,6,5,11,no campaign,0
53,higher_education,relationship,22682.0,only_kid,2013-10-03,51,10,14,29,4,2,36,95,2,1,4,3,4,7,no campaign,0
54,higher_education,relationship,38887.0,only_kid,2014-03-02,17,25,1,13,0,0,3,42,1,0,3,1,7,4,no campaign,0
51,higher_education,single,41658.0,kid_and_teen,2012-11-09,30,8,4,12,15,4,29,72,1,1,2,2,4,4,no campaign,0
54,higher_education,relationship,29791.0,only_kid,2014-05-15,21,14,0,6,0,0,0,20,2,0,3,2,5,5,no campaign,0
70,higher_education,relationship,63915.0,kid_and_teen,2013-07-30,2,622,7,115,30,0,15,789,6,3,12,2,5,21,no campaign,0
52,higher_education,single,39996.0,kid_and_teen,2014-05-22,85,11,0,3,0,0,1,15,1,0,2,1,6,3,no campaign,0
54,higher_education,single,26759.0,only_kid,2014-02-07,65,25,3,16,8,5,2,59,2,1,3,2,6,6,no campaign,0
58,higher_education,single,63841.0,only_teen,2013-04-21,64,635,15,100,20,7,131,908,9,3,9,1,6,21,no campaign,0
57,higher_education,relationship,51039.0,kid_and_teen,2012-12-10,11,100,64,79,65,0,109,417,6,2,4,2,7,12,no campaign,0
65,higher_education,relationship,60544.0,kid_and_teen,2012-08-25,92,201,2,43,3,5,35,289,5,1,5,4,6,11,no campaign,0
54,higher_education,relationship,65685.0,only_teen,2014-03-29,54,642,14,49,0,7,57,769,9,2,9,1,5,20,no campaign,0
73,higher_education,relationship,37716.0,only_teen,2014-04-21,4,97,1,41,6,2,41,188,4,1,3,2,7,8,no campaign,0
69,higher_education,single,36864.0,only_teen,2012-08-13,53,204,5,39,17,0,89,354,5,2,4,3,8,11,last_campaign,0
56,higher_education,relationship,44511.0,only_kid,2012-10-12,39,513,7,133,46,14,14,727,8,4,8,6,8,20,no campaign,0
59,higher_education,relationship,36947.0,kid_and_teen,2012-08-07,49,88,3,21,4,1,29,146,3,0,4,4,9,7,no campaign,0
75,higher_education,relationship,47352.0,only_teen,2013-04-11,70,172,12,112,8,0,15,319,6,1,5,4,7,12,no campaign,0
73,higher_education,relationship,67087.0,only_teen,2013-12-17,40,329,35,222,130,35,43,794,7,5,8,2,4,20,no campaign,0
76,higher_education,relationship,57045.0,only_teen,2012-09-08,40,296,13,104,11,13,17,454,4,2,9,3,3,15,no campaign,0
73,higher_education,single,36957.0,kid_and_teen,2012-09-06,43,100,2,16,2,1,31,152,3,2,2,4,9,7,last_campaign,0
49,higher_education,relationship,69389.0,only_teen,2012-09-28,17,422,7,238,69,46,15,797,7,2,12,1,4,21,no campaign,0
54,higher_education,relationship,80134.0,only_kid,2013-05-20,40,1218,16,272,104,0,80,1690,5,3,6,2,6,14,1st_campaign,0
57,higher_education,relationship,43142.0,kid_and_teen,2014-02-18,84,5,1,7,2,1,4,20,1,0,2,1,7,3,no campaign,0
82,higher_education,relationship,80589.0,no_child,2014-01-22,25,507,93,520,242,40,26,1428,5,10,5,1,1,20,1st_campaign,0
36,higher_education,single,34412.0,only_kid,2013-02-13,62,52,12,50,4,36,55,209,5,0,3,3,9,8,no campaign,0
47,higher_education,single,57537.0,only_kid,2013-06-10,83,191,56,139,51,8,100,545,4,3,8,4,4,15,no campaign,0
60,Basic,relationship,22634.0,no_child,2013-01-16,47,2,23,11,8,6,46,96,2,1,2,1,8,5,no campaign,0
78,higher_education,relationship,51315.0,no_child,2014-02-23,45,68,28,39,16,30,41,222,2,2,5,1,2,9,no campaign,0
54,higher_education,relationship,36026.0,kid_and_teen,2014-03-16,34,20,4,10,6,4,17,61,2,0,3,2,6,5,no campaign,0
53,higher_education,relationship,24639.0,kid_and_teen,2014-01-28,3,20,3,16,0,4,1,44,2,0,4,3,6,6,no campaign,0
54,higher_education,relationship,34578.0,kid_and_teen,2014-04-11,1,7,0,1,0,0,0,8,1,0,2,1,6,3,no campaign,0
54,higher_education,single,65704.0,no_child,2013-10-13,18,279,172,74,38,8,246,817,2,10,10,1,1,22,no campaign,0
60,higher_education,single,63810.0,only_teen,2012-11-11,45,977,12,253,16,12,101,1371,4,3,12,4,8,19,4th_campaign,0
57,higher_education,relationship,54132.0,only_teen,2014-02-16,81,30,1,8,0,0,3,42,1,0,3,1,7,4,no campaign,0
67,higher_education,relationship,18690.0,no_child,2012-12-28,77,6,1,7,23,4,19,60,1,1,2,1,8,4,no campaign,0
56,higher_education,relationship,28164.0,only_kid,2013-05-04,23,3,18,26,11,8,12,78,2,0,4,3,7,6,no campaign,0
52,higher_education,relationship,34596.0,only_kid,2013-04-13,48,14,0,2,0,0,7,23,1,0,2,1,8,3,no campaign,0
54,higher_education,relationship,43269.0,only_kid,2013-09-16,61,10,1,7,0,0,1,19,1,0,2,1,8,3,no campaign,0
68,higher_education,single,38741.0,kid_and_teen,2014-03-30,60,7,10,17,8,6,13,61,2,0,3,2,7,5,no campaign,0
54,higher_education,single,31907.0,no_child,2013-03-04,75,33,87,64,175,16,74,449,6,1,6,1,7,13,no campaign,0
43,higher_education,relationship,27100.0,only_kid,2013-04-05,64,12,0,13,2,0,10,37,1,0,3,1,7,4,no campaign,0
53,higher_education,single,31163.0,only_kid,2014-02-13,54,2,3,10,11,2,10,38,1,0,3,1,6,4,no campaign,0
41,higher_education,relationship,92533.0,no_child,2013-12-19,84,693,21,118,110,147,42,1131,6,5,11,1,2,22,1st_campaign,0
53,higher_education,single,34853.0,kid_and_teen,2013-12-23,75,9,3,15,2,3,2,34,2,0,3,2,6,5,no campaign,0
59,higher_education,single,70844.0,kid_and_teen,2013-10-30,16,129,26,67,3,67,2,294,6,1,5,5,7,12,no campaign,0
47,higher_education,relationship,31086.0,kid_and_teen,2013-05-04,79,16,2,11,3,0,16,48,1,1,2,2,8,4,3rd_campaign,0
65,higher_education,relationship,60544.0,kid_and_teen,2012-08-25,92,201,2,43,3,5,35,289,5,1,5,4,6,11,no campaign,0
40,higher_education,relationship,20491.0,no_child,2013-01-25,16,5,4,5,4,2,10,30,0,1,2,1,7,3,no campaign,0
62,higher_education,relationship,42523.0,no_child,2014-04-23,96,14,36,11,3,26,35,125,1,1,4,1,2,6,no campaign,0
43,higher_education,relationship,39922.0,only_kid,2013-02-14,30,29,12,59,19,1,36,156,3,0,4,2,8,7,no campaign,0
74,higher_education,relationship,33402.0,kid_and_teen,2013-07-18,60,26,2,19,10,5,8,70,2,1,3,3,8,6,no campaign,0
77,higher_education,relationship,36408.0,kid_and_teen,2013-09-21,11,9,1,4,3,2,3,22,1,0,2,1,6,3,no campaign,0
47,higher_education,relationship,21645.0,only_kid,2012-09-03,75,14,0,23,4,5,19,65,3,0,3,3,9,6,last_campaign,0
78,higher_education,single,78427.0,no_child,2012-10-24,36,972,19,595,180,26,138,1930,3,7,10,3,3,20,1st_campaign,0
80,higher_education,relationship,82657.0,no_child,2013-09-27,71,966,168,672,246,105,126,2283,7,5,10,1,4,22,1st_campaign,0
68,higher_education,relationship,51876.0,no_child,2013-10-15,88,99,27,102,28,48,6,310,2,2,8,1,1,12,no campaign,0
55,higher_education,relationship,78041.0,no_child,2012-12-16,93,482,35,553,72,160,17,1319,4,4,9,1,2,17,no campaign,0
69,higher_education,relationship,52852.0,only_teen,2012-12-01,93,714,8,99,11,0,47,879,10,7,5,4,8,22,3rd_campaign,0
44,higher_education,relationship,70038.0,no_child,2013-10-25,54,587,54,348,71,54,130,1244,4,4,8,1,2,16,no campaign,0
53,higher_education,relationship,69401.0,only_teen,2014-03-23,41,399,27,159,58,8,39,690,4,4,5,4,2,13,no campaign,0
54,higher_education,relationship,46053.0,only_kid,2013-02-17,46,56,10,92,19,7,25,209,3,2,4,3,5,9,no campaign,0
61,higher_education,relationship,77343.0,no_child,2014-06-09,28,227,151,573,98,54,31,1134,3,4,9,1,1,16,no campaign,0
73,higher_education,single,73892.0,no_child,2013-11-13,40,703,102,601,0,58,43,1507,3,11,8,1,1,22,last_campaign,0
59,higher_education,single,40304.0,only_kid,2013-09-30,82,37,0,17,0,0,3,57,2,0,3,1,7,5,no campaign,0
61,higher_education,relationship,32727.0,no_child,2012-08-28,38,167,13,180,86,13,70,529,7,3,5,2,8,15,no campaign,0
57,higher_education,relationship,68695.0,no_child,2014-06-25,3,458,81,356,106,50,40,1091,4,4,7,1,2,15,no campaign,0
55,higher_education,single,43300.0,only_teen,2012-10-13,87,91,3,52,2,1,31,180,4,0,4,3,8,8,last_campaign,0
54,higher_education,relationship,26290.0,kid_and_teen,2013-01-12,49,15,8,16,11,5,22,77,2,0,4,4,6,6,no campaign,0
56,higher_education,single,93790.0,no_child,2014-02-12,16,1302,68,731,89,114,45,2349,6,7,12,0,2,25,1st_campaign,0
52,higher_education,relationship,38410.0,no_child,2012-09-14,65,153,64,123,116,64,14,534,5,2,9,2,6,16,last_campaign,0
76,higher_education,single,64866.0,only_teen,2014-01-26,9,508,5,21,7,5,10,556,7,3,7,4,5,17,4th_campaign,0
67,higher_education,relationship,57957.0,only_teen,2013-08-19,24,290,59,177,77,5,29,637,4,6,8,7,3,18,no campaign,1
71,higher_education,relationship,46015.0,kid_and_teen,2014-04-13,25,38,0,2,0,0,6,46,1,0,3,1,7,4,2nd_campaign,0
48,higher_education,relationship,16531.0,only_kid,2014-06-18,43,2,13,6,7,5,11,44,3,0,3,3,7,6,no campaign,0
40,higher_education,relationship,28072.0,only_kid,2013-07-08,10,30,0,10,2,0,5,47,1,0,3,1,7,4,no campaign,0
63,higher_education,single,49476.0,only_teen,2013-06-20,29,386,23,95,54,41,196,795,2,11,5,4,2,18,no campaign,0
73,higher_education,relationship,50725.0,only_teen,2013-02-13,45,443,10,75,0,10,48,586,8,1,8,4,8,17,no campaign,0
74,higher_education,relationship,83844.0,no_child,2013-05-12,57,901,31,345,75,31,191,1574,4,4,11,1,1,19,5th_campaign,0
76,higher_education,relationship,41145.0,kid_and_teen,2014-02-08,20,9,0,3,0,0,1,13,0,0,3,1,3,3,no campaign,0
56,higher_education,relationship,67419.0,only_teen,2013-01-16,29,846,84,352,91,56,42,1471,9,4,8,4,5,21,no campaign,0
56,higher_education,relationship,23162.0,kid_and_teen,2013-12-21,82,8,3,9,19,4,22,65,1,1,3,3,6,5,no campaign,0
49,higher_education,relationship,34380.0,only_kid,2013-05-02,68,72,7,58,13,1,24,175,4,1,3,4,8,8,no campaign,0
60,higher_education,single,34704.0,only_teen,2013-04-27,65,29,0,5,0,1,5,40,1,0,3,1,5,4,no campaign,0
57,higher_education,relationship,94871.0,kid_and_teen,2012-09-01,99,169,24,553,188,0,144,1078,8,5,4,1,7,17,4th_campaign,0
68,higher_education,relationship,65148.0,only_teen,2012-11-16,9,460,35,422,33,12,153,1115,6,6,7,2,4,19,no campaign,0
72,higher_education,relationship,39898.0,only_teen,2013-02-12,20,69,8,26,12,7,12,134,3,0,4,2,7,7,no campaign,0
70,higher_education,single,64857.0,no_child,2012-11-23,78,556,14,717,210,0,43,1540,7,5,10,1,4,22,no campaign,0
56,higher_education,relationship,59892.0,only_teen,2013-11-02,26,73,0,13,0,1,0,87,2,1,3,1,3,6,no campaign,0
39,higher_education,single,41020.0,no_child,2013-10-28,68,112,1,54,7,7,36,217,3,2,4,1,3,9,no campaign,0
65,higher_education,relationship,57072.0,only_teen,2014-01-24,79,944,0,60,0,0,30,1034,7,5,13,2,5,25,3rd_campaign,0
47,higher_education,single,60474.0,only_teen,2013-04-01,25,265,199,303,234,9,170,1180,10,2,12,7,7,24,no campaign,0
66,higher_education,relationship,62807.0,only_teen,2012-08-31,83,526,28,135,10,21,99,819,5,3,12,3,5,20,no campaign,0
45,higher_education,relationship,19414.0,only_kid,2013-10-16,32,2,3,12,3,5,7,32,1,0,3,1,8,4,no campaign,0
46,higher_education,relationship,19107.0,only_kid,2013-08-22,49,2,4,9,10,5,16,46,1,0,3,2,7,4,no campaign,0
50,higher_education,relationship,75484.0,only_teen,2012-08-02,50,378,97,259,197,194,34,1159,7,3,6,2,4,16,no campaign,0
50,higher_education,single,70379.0,only_teen,2013-03-03,84,553,25,142,65,67,8,860,6,3,13,3,4,22,no campaign,0
56,higher_education,relationship,79419.0,no_child,2014-06-22,96,751,127,687,20,15,31,1631,4,6,4,1,2,14,no campaign,0
80,higher_education,relationship,64014.0,kid_and_teen,2014-06-10,56,406,0,30,0,0,8,444,8,2,5,7,7,15,1st_campaign,0
71,higher_education,relationship,76998.0,only_teen,2013-01-11,85,1449,89,161,69,35,107,1910,11,8,8,2,6,27,5th_campaign,0
54,higher_education,relationship,49854.0,only_kid,2013-11-10,63,123,17,171,39,0,30,380,6,2,5,5,6,13,no campaign,0
55,higher_education,relationship,60585.0,kid_and_teen,2013-06-24,17,267,42,309,55,42,21,736,7,4,9,10,5,20,last_campaign,0
76,higher_education,single,42873.0,kid_and_teen,2013-01-21,11,209,0,40,3,2,15,269,6,1,4,4,8,11,no campaign,0
38,higher_education,relationship,87679.0,no_child,2013-07-27,62,1259,172,815,97,148,33,2524,7,11,10,1,4,28,1st_campaign,0
48,higher_education,relationship,57867.0,only_kid,2013-10-01,48,344,35,178,15,23,17,612,7,2,9,7,6,18,no campaign,0
36,higher_education,relationship,35765.0,only_kid,2013-12-11,86,22,3,30,0,5,15,75,2,0,4,2,6,6,no campaign,0
67,higher_education,relationship,65492.0,no_child,2014-01-26,73,247,161,295,210,85,47,1045,4,7,13,2,2,24,no campaign,0
49,higher_education,single,32952.0,only_kid,2013-12-01,36,38,0,12,3,1,1,55,2,0,3,1,7,5,no campaign,0
57,higher_education,relationship,53374.0,only_teen,2012-08-16,34,896,10,101,13,10,34,1064,4,2,9,6,9,15,3rd_campaign,0
67,higher_education,relationship,71706.0,only_teen,2012-11-13,16,931,56,253,91,98,14,1443,9,5,7,4,5,21,no campaign,0
38,higher_education,relationship,68487.0,no_child,2013-01-13,48,758,12,385,33,89,89,1366,9,7,13,1,4,29,no campaign,0
51,higher_education,relationship,53253.0,kid_and_teen,2013-02-11,61,216,9,57,20,9,125,436,4,3,5,7,5,12,no campaign,0
53,higher_education,single,31163.0,only_kid,2014-02-13,54,2,3,10,11,2,10,38,1,0,3,1,6,4,no campaign,0
49,higher_education,relationship,42014.0,only_kid,2012-08-17,56,244,15,108,4,15,50,436,7,1,6,6,8,14,last_campaign,0
53,higher_education,relationship,54108.0,kid_and_teen,2012-11-05,74,539,6,91,8,6,97,747,8,2,9,13,8,19,no campaign,0
71,higher_education,single,49667.0,no_child,2012-08-20,35,1181,26,120,17,13,39,1396,5,10,5,2,8,20,3rd_campaign,0
52,higher_education,relationship,63206.0,no_child,2014-03-20,65,750,8,125,11,8,26,928,4,3,6,1,2,13,5th_campaign,0
54,higher_education,relationship,57136.0,kid_and_teen,2013-07-09,48,306,5,109,21,109,92,642,5,2,10,9,6,17,no campaign,0
51,higher_education,relationship,46772.0,only_teen,2012-11-07,88,350,104,189,197,151,57,1048,11,8,5,6,8,24,3rd_campaign,0
55,higher_education,relationship,78931.0,no_child,2013-10-25,19,331,197,170,58,152,35,943,2,8,13,1,1,23,no campaign,0
68,higher_education,relationship,53977.0,only_teen,2013-06-08,21,620,16,165,0,24,82,907,5,5,12,5,5,22,no campaign,0
38,higher_education,relationship,84219.0,no_child,2014-02-02,27,434,137,400,45,137,45,1198,3,4,10,1,1,17,no campaign,0
51,higher_education,single,46098.0,kid_and_teen,2012-08-18,86,57,0,27,0,0,36,120,3,2,2,4,8,7,no campaign,0
61,higher_education,relationship,73538.0,only_teen,2012-11-25,92,811,76,428,99,137,107,1658,10,4,9,3,7,23,no campaign,0
40,higher_education,relationship,79529.0,no_child,2014-04-27,1,423,42,706,73,197,197,1638,4,8,9,1,2,21,no campaign,0
49,higher_education,relationship,20981.0,no_child,2013-04-30,14,2,12,10,6,13,30,73,3,1,2,1,8,6,last_campaign,0
46,higher_education,single,51766.0,only_kid,2014-03-11,74,60,51,87,6,20,51,275,4,2,4,2,5,10,no campaign,0
64,higher_education,relationship,55759.0,only_teen,2012-11-28,84,675,0,85,10,7,77,854,10,3,8,5,8,21,no campaign,0
48,higher_education,relationship,33039.0,only_kid,2013-09-09,4,30,8,12,8,8,12,78,2,0,4,1,5,6,no campaign,0
54,higher_education,relationship,37787.0,only_kid,2013-09-20,50,40,1,40,4,3,18,106,3,0,3,1,8,6,no campaign,0
56,higher_education,single,27242.0,only_kid,2012-11-11,2,3,17,26,20,1,39,106,2,0,3,2,9,5,last_campaign,0
43,higher_education,single,87188.0,no_child,2013-06-03,73,910,111,724,49,74,55,1923,10,2,6,1,3,18,last_campaign,0
55,higher_education,relationship,69930.0,no_child,2013-05-26,21,252,98,827,219,70,196,1662,4,5,12,1,3,21,no campaign,0
50,higher_education,single,37697.0,only_kid,2014-02-07,82,34,6,21,11,4,8,84,2,1,3,1,6,6,no campaign,0
53,higher_education,relationship,37401.0,only_kid,2014-05-06,14,19,3,19,3,1,3,48,2,0,3,2,7,5,no campaign,0
53,higher_education,single,3502.0,only_kid,2013-04-13,56,2,1,1,0,0,1,5,0,0,0,0,14,0,no campaign,0
50,higher_education,relationship,58597.0,kid_and_teen,2012-11-20,20,490,0,184,10,28,21,733,7,4,9,12,7,20,no campaign,0
78,higher_education,single,82032.0,no_child,2014-04-05,54,332,194,377,149,125,57,1234,4,6,7,0,1,17,no campaign,0
68,higher_education,relationship,28087.0,kid_and_teen,2012-12-11,77,53,8,17,13,0,21,112,2,2,2,3,7,6,no campaign,0
39,higher_education,single,74004.0,no_child,2014-02-24,5,784,48,560,42,176,48,1658,4,6,4,1,3,14,1st_campaign,0
66,higher_education,relationship,19740.0,only_teen,2013-03-24,65,7,11,3,10,4,20,55,1,1,3,2,5,5,no campaign,0
51,higher_education,relationship,57036.0,only_teen,2012-12-11,33,1171,43,219,19,14,47,1513,6,3,13,4,9,22,3rd_campaign,0
68,higher_education,relationship,53083.0,kid_and_teen,2013-05-15,65,215,7,33,3,0,13,271,5,1,5,6,7,11,4th_campaign,0
51,higher_education,relationship,69283.0,only_teen,2014-06-14,41,674,62,134,0,26,8,904,7,3,13,4,5,23,no campaign,0
51,higher_education,single,46098.0,kid_and_teen,2012-08-18,86,57,0,27,0,0,36,120,3,2,2,4,8,7,last_campaign,0
38,higher_education,relationship,23331.0,only_kid,2012-09-04,92,5,36,7,0,10,45,103,3,0,3,2,8,6,no campaign,0
38,higher_education,single,23331.0,only_kid,2012-10-05,97,104,20,101,24,15,5,269,5,1,5,6,9,11,no campaign,0
37,higher_education,single,9255.0,only_kid,2013-12-20,91,9,0,7,2,0,4,22,1,1,2,1,8,4,no campaign,0
67,higher_education,single,67786.0,no_child,2013-12-07,0,431,82,441,80,20,102,1156,3,6,6,1,1,15,last_campaign,0
55,higher_education,relationship,71969.0,only_teen,2012-10-16,59,1000,0,76,0,0,10,1086,3,4,9,3,8,16,4th_campaign,0
59,higher_education,single,59235.0,only_kid,2013-01-12,4,448,40,469,80,0,91,1128,11,2,12,3,7,25,no campaign,0
37,higher_education,relationship,31928.0,only_kid,2014-03-28,5,33,4,24,4,2,5,72,3,0,4,2,7,7,no campaign,0
65,higher_education,relationship,74881.0,kid_and_teen,2013-03-08,48,505,72,270,36,27,54,964,9,2,12,4,5,23,no campaign,0
48,higher_education,relationship,65819.0,no_child,2012-11-29,99,267,38,701,149,165,63,1383,5,4,10,1,3,19,no campaign,0
73,higher_education,single,51411.0,kid_and_teen,2013-05-26,81,14,0,3,0,0,1,18,0,0,3,1,5,3,no campaign,0
62,higher_education,single,51983.0,only_teen,2012-08-31,95,631,0,115,10,7,30,793,9,2,10,3,7,21,no campaign,0
40,higher_education,relationship,42386.0,only_kid,2013-01-13,43,65,4,16,0,4,11,100,3,0,3,1,8,6,no campaign,0
39,higher_education,relationship,30390.0,no_child,2013-09-02,5,10,12,12,25,1,20,80,2,0,3,1,6,5,no campaign,0
63,higher_education,single,30983.0,no_child,2012-11-09,50,51,4,50,12,1,49,167,4,0,3,1,8,7,last_campaign,0
69,higher_education,single,66033.0,only_teen,2013-01-20,76,293,35,179,46,59,65,677,8,3,7,2,7,18,no campaign,0
51,higher_education,relationship,37284.0,kid_and_teen,2013-03-29,46,11,1,2,2,1,6,23,0,0,3,1,6,3,no campaign,0
75,higher_education,single,57530.0,only_teen,2013-10-12,68,50,1,27,6,7,1,92,1,1,4,1,1,6,no campaign,0
61,higher_education,relationship,76800.0,no_child,2014-03-08,33,173,26,255,35,71,81,641,4,4,7,1,1,15,no campaign,0
70,higher_education,relationship,63943.0,only_teen,2012-09-02,50,423,184,368,13,97,21,1106,6,4,6,1,5,16,no campaign,0
64,higher_education,relationship,76081.0,no_child,2014-05-23,85,292,30,415,63,33,200,1033,4,5,4,1,2,13,1st_campaign,0
